date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
03-11-2019,Grayhound,Alpha Red,Inferno,13,16,2,2,7,7,6,9,4836,2337592,18,78,2,1,1
03-11-2019,Grayhound,Alpha Red,Dust2,16,3,1,1,12,3,4,0,4836,2337592,18,78,2,1,1
03-11-2019,Grayhound,Alpha Red,Overpass,16,14,1,1,11,4,5,10,4836,2337592,18,78,2,1,1
03-11-2019,ViCi,5POWER,Train,16,12,1,2,7,6,9,6,4984,2337560,53,65,2,0,1
03-11-2019,ViCi,5POWER,Overpass,16,7,1,1,8,7,8,0,4984,2337560,53,65,2,0,1
03-11-2019,Grayhound,Absolute,Mirage,16,14,1,1,6,9,10,5,4836,2337559,18,101,2,0,1
03-11-2019,Alpha Red,Bren,Dust2,16,9,1,2,5,5,11,4,4836,2337558,78,86,2,1,1
03-11-2019,Alpha Red,Bren,Overpass,16,8,1,2,6,3,10,5,4836,2337558,78,86,2,1,1
03-11-2019,Darkhorse,Lucid Dream,Dust2,11,16,2,1,7,8,4,8,4956,2337563,200,66,0,2,2
03-11-2019,Darkhorse,Lucid Dream,Inferno,13,16,2,2,6,8,7,8,4956,2337563,200,66,0,2,2
03-11-2019,Grayhound,Absolute,Inferno,16,11,1,2,6,6,10,5,4836,2337559,18,101,2,0,1
03-11-2019,Redemption POA,RUFUS,Nuke,12,16,2,1,10,5,2,11,4950,2337554,193,197,2,1,1
03-11-2019,Redemption POA,RUFUS,Train,16,11,1,1,10,5,6,6,4950,2337554,193,197,2,1,1
03-11-2019,Redemption POA,RUFUS,Dust2,22,19,1,1,9,6,6,9,4950,2337554,193,197,2,1,1
03-11-2019,Aristocracy,GamerLegion,Nuke,16,5,1,2,6,0,10,5,5009,2337589,26,35,1,2,2
03-11-2019,Aristocracy,GamerLegion,Dust2,17,19,2,2,10,5,5,10,5009,2337589,26,35,1,2,2
03-11-2019,BIG,Nordavind,Overpass,16,12,1,1,8,7,8,5,5009,2337590,24,67,2,0,1
03-11-2019,Aristocracy,GamerLegion,Overpass,5,16,2,1,2,13,3,3,5009,2337589,26,35,1,2,2
03-11-2019,Virtus.pro,GamerLegion,Train,25,23,1,2,9,6,6,9,5009,2337595,22,35,1,2,2
03-11-2019,BOOT,BTRG,Dust2,17,19,2,1,8,7,7,8,4956,2337562,75,114,0,2,2
03-11-2019,BIG,GamerLegion,Train,16,12,1,2,8,5,8,7,5009,2337605,24,35,2,1,1
03-11-2019,BIG,GamerLegion,Dust2,19,17,1,1,7,8,8,7,5009,2337605,24,35,2,1,1
03-11-2019,DETONA,Evidence,Dust2,16,2,1,1,13,2,3,0,4978,2337608,55,117,2,0,1
03-11-2019,DETONA,Evidence,Mirage,16,8,1,1,10,5,6,3,4978,2337608,55,117,2,0,1
03-11-2019,Heretics,Phoenix,Mirage,16,7,1,1,8,7,8,0,4940,2337551,76,89,2,0,1
03-11-2019,forZe,HAVU,Dust2,16,12,1,2,8,5,8,7,4945,2337427,15,30,2,0,1
03-11-2019,forZe,HAVU,Mirage,16,10,1,1,8,7,8,3,4945,2337427,15,30,2,0,1
03-11-2019,Virtus.pro,GamerLegion,Overpass,6,16,2,1,4,11,2,5,5009,2337595,22,35,1,2,2
03-11-2019,Heretics,Phoenix,Inferno,16,6,1,2,5,2,11,4,4940,2337551,76,89,2,0,1
03-11-2019,Virtus.pro,GamerLegion,Mirage,10,16,2,1,5,10,5,6,5009,2337595,22,35,1,2,2
03-11-2019,Copenhagen Flames,Nemiga,Overpass,16,12,1,2,6,7,10,5,4940,2337550,48,39,2,0,1
03-11-2019,RED Canids,DETONA,Train,11,16,2,1,8,7,3,9,4978,2337587,213,55,11,16,2
03-11-2019,BIG,Illuminar,Train,14,16,2,2,8,7,6,9,5009,2337594,24,23,2,1,1
03-11-2019,BIG,Illuminar,Nuke,16,2,1,1,14,1,2,1,5009,2337594,24,23,2,1,1
03-11-2019,BIG,Illuminar,Mirage,16,1,1,1,14,1,2,0,5009,2337594,24,23,2,1,1
03-11-2019,BIG,GamerLegion,Overpass,18,22,2,1,5,10,10,5,5009,2337605,24,35,2,1,1
03-11-2019,Copenhagen Flames,Nemiga,Inferno,16,12,1,1,7,8,9,4,4940,2337550,48,39,2,0,1
03-11-2019,BOOT,BTRG,Mirage,12,16,2,1,4,11,8,5,4956,2337562,75,114,0,2,2
02-11-2019,Absolute,Let's Quit,Dust2,16,2,1,2,3,0,13,2,4836,2337510,101,208,2,0,1
02-11-2019,5POWER,Lynn Vision,Overpass,16,8,1,2,6,3,10,5,4984,2337544,65,188,2,0,1
02-11-2019,Grayhound,ahq,Inferno,16,1,1,1,14,1,2,0,4836,2337513,18,226,2,0,1
02-11-2019,Grayhound,ahq,Nuke,16,5,1,2,5,1,11,4,4836,2337513,18,226,2,0,1
02-11-2019,FrostFire,LaZe,Train,16,12,1,2,9,4,7,8,4836,2337511,219,178,1,1,2
02-11-2019,Alpha Red,BOOM,Mirage,16,14,1,2,9,6,7,8,4836,2337508,78,160,2,0,1
02-11-2019,Alpha Red,BOOM,Train,16,8,1,1,9,6,7,2,4836,2337508,78,160,2,0,1
02-11-2019,FrostFire,LaZe,Dust2,7,16,2,1,6,9,1,7,4836,2337511,219,178,1,1,2
02-11-2019,BOOT,Darkhorse,Mirage,19,16,1,1,8,7,7,8,4956,2337547,75,200,2,0,1
02-11-2019,Alpha Red,Syntax,Overpass,19,17,1,2,9,6,6,9,4836,2337502,78,244,2,0,1
02-11-2019,5POWER,Lynn Vision,Inferno,16,14,1,1,6,9,10,5,4984,2337544,65,188,2,0,1
02-11-2019,Bren,ahq,Dust2,16,10,1,1,6,9,10,1,4836,2337505,86,226,2,0,1
02-11-2019,Alpha Red,Syntax,Inferno,16,14,1,1,8,7,8,7,4836,2337502,78,244,2,0,1
02-11-2019,BOOM,Let's Quit,Nuke,16,13,1,2,7,7,9,6,4836,2337503,160,208,1,1,2
02-11-2019,BOOM,Let's Quit,Inferno,7,16,2,1,6,9,1,7,4836,2337503,160,208,1,1,2
02-11-2019,NASR,LaZe,Nuke,16,11,1,2,7,5,9,6,4836,2337506,185,178,2,0,1
02-11-2019,NASR,LaZe,Inferno,16,4,1,1,12,3,4,1,4836,2337506,185,178,2,0,1
02-11-2019,FrostFire,Grayhound,Dust2,10,16,2,1,7,8,3,8,4836,2337507,219,18,0,2,2
02-11-2019,FrostFire,Grayhound,Inferno,7,16,2,2,4,4,3,12,4836,2337507,219,18,0,2,2
02-11-2019,Absolute,ikarus,Mirage,16,2,1,1,14,1,2,1,4836,2337504,101,139,2,0,1
02-11-2019,Absolute,ikarus,Vertigo,16,6,1,1,11,4,5,2,4836,2337504,101,139,2,0,1
02-11-2019,Syntax,ikarus,Inferno,16,2,1,1,13,2,3,0,4836,2337509,244,139,2,0,1
02-11-2019,Bren,ahq,Nuke,16,3,1,2,4,0,12,3,4836,2337505,86,226,2,0,1
02-11-2019,BOOT,Darkhorse,Train,16,4,1,2,4,1,12,3,4956,2337547,75,200,2,0,1
02-11-2019,Absolute,Let's Quit,Vertigo,16,8,1,2,6,3,10,5,4836,2337510,101,208,2,0,1
02-11-2019,Syntax,ikarus,Mirage,16,6,1,2,4,3,12,3,4836,2337509,244,139,2,0,1
02-11-2019,Cloud9,FaZe,Inferno,14,16,2,1,8,7,6,9,4702,2337267,37,21,14,16,2
02-11-2019,ViCi,EHOME,Mirage,10,16,2,1,5,10,5,6,4984,2337543,53,92,0,2,2
02-11-2019,Japaleno,HellRaisers,Nuke,13,16,2,1,6,9,7,7,5008,2337578,47,85,13,16,2
02-11-2019,Nordavind,DreamEaters,Inferno,16,3,1,1,12,3,4,0,5008,2337582,67,218,16,3,1
02-11-2019,Dracarys,HellRaisers,Inferno,19,22,2,2,9,6,6,9,5008,2337573,174,85,19,22,2
02-11-2019,Nordavind,Sangal,Inferno,16,11,1,2,5,7,11,4,5008,2337577,67,137,16,11,1
02-11-2019,FaZe,NiP,Nuke,19,17,1,1,7,8,8,7,4702,2337272,21,12,2,0,1
02-11-2019,FaZe,NiP,Dust2,16,12,1,1,8,7,8,5,4702,2337272,21,12,2,0,1
02-11-2019,Natus Vincere,NiP,Nuke,16,10,1,1,10,5,6,5,4702,2337269,10,12,16,10,1
02-11-2019,FaZe,Liquid,Inferno,5,16,2,2,0,6,5,10,4702,2337270,21,4,5,16,2
02-11-2019,Astralis,Cloud9,Nuke,16,3,1,1,14,1,2,2,4702,2337271,2,37,16,3,1
02-11-2019,Natus Vincere,Astralis,Nuke,15,15,2,2,6,9,9,6,4702,2337266,10,2,15,15,2
02-11-2019,Espada,GamerLegion,Mirage,12,16,2,2,4,9,8,7,5008,2337574,77,35,12,16,2
02-11-2019,Liquid,NiP,Mirage,11,16,2,2,3,9,8,7,4702,2337268,4,12,11,16,2
02-11-2019,Invictus,5POWER,Overpass,12,16,2,1,7,8,5,8,4984,2337546,46,65,1,2,2
